id,animal_category,disease,sym_part,symptom,url
543,猫,熱中症 <猫>,呼吸の異常,['口をあけて呼吸をする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1080?breed=02999
544,猫,熱中症 <猫>,意識・状態の異常,['ぐったりしている' '痙攣を起こす' '意識がなくなる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1080?breed=02999
545,猫,熱中症 <猫>,歩き方・座り方の異常,['足がふらつく'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1080?breed=02999
546,猫,熱中症 <猫>,その他の症状,['熱っぽい' '粘膜が白っぽい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1080?breed=02999
547,猫,熱中症 <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1080?breed=02999
548,猫,ヘモプラズマ感染症,皮膚の症状,['黄色い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1484?breed=02999
549,猫,ヘモプラズマ感染症,口の症状,['黄色い' '白い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1484?breed=02999
550,猫,ヘモプラズマ感染症,目の症状,['黄色い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1484?breed=02999
551,猫,ヘモプラズマ感染症,尿の異常,['尿の色がおかしい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1484?breed=02999
552,猫,ヘモプラズマ感染症,呼吸の異常,['呼吸が荒い' '口をあけて呼吸をする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1484?breed=02999
553,猫,ヘモプラズマ感染症,歩き方・座り方の異常,['足がふらつく'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1484?breed=02999
554,猫,ヘモプラズマ感染症,その他の症状,['粘膜が黄色い' '粘膜が白っぽい' '元気がない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1484?breed=02999
555,猫,ヘモプラズマ感染症,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1484?breed=02999
556,猫,肝リピドーシス <猫>,皮膚の症状,['黄色い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1109?breed=02999
557,猫,肝リピドーシス <猫>,口の症状,['よだれを垂らす' '黄色い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1109?breed=02999
558,猫,肝リピドーシス <猫>,目の症状,['黄色い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1109?breed=02999
559,猫,肝リピドーシス <猫>,吐く,['吐いている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1109?breed=02999
560,猫,肝リピドーシス <猫>,意識・状態の異常,['ぐったりしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1109?breed=02999
561,猫,肝リピドーシス <猫>,その他の症状,['食欲がない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1109?breed=02999
562,猫,肝リピドーシス <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1109?breed=02999
563,猫,胆管肝炎 <猫>,皮膚の症状,['黄色い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1110?breed=02999
564,猫,胆管肝炎 <猫>,口の症状,['黄色い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1110?breed=02999
565,猫,胆管肝炎 <猫>,目の症状,['黄色い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1110?breed=02999
566,猫,胆管肝炎 <猫>,吐く,['吐いている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1110?breed=02999
567,猫,胆管肝炎 <猫>,意識・状態の異常,['ぐったりしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1110?breed=02999
568,猫,胆管肝炎 <猫>,その他の症状,['食欲がない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1110?breed=02999
569,猫,胆管肝炎 <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1110?breed=02999
570,猫,免疫介在性溶血性貧血（IMHA) <猫>,皮膚の症状,['黄色い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1074?breed=02999
571,猫,免疫介在性溶血性貧血（IMHA) <猫>,口の症状,['黄色い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1074?breed=02999
572,猫,免疫介在性溶血性貧血（IMHA) <猫>,目の症状,['黄色い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1074?breed=02999
573,猫,免疫介在性溶血性貧血（IMHA) <猫>,吐く,['吐いている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1074?breed=02999
574,猫,免疫介在性溶血性貧血（IMHA) <猫>,尿の異常,['尿の色がおかしい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1074?breed=02999
575,猫,免疫介在性溶血性貧血（IMHA) <猫>,呼吸の異常,['呼吸が荒い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1074?breed=02999
576,猫,免疫介在性溶血性貧血（IMHA) <猫>,意識・状態の異常,['ぐったりしている' '疲れやすい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1074?breed=02999
577,猫,免疫介在性溶血性貧血（IMHA) <猫>,その他の症状,['粘膜が黄色い' '粘膜が白っぽい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1074?breed=02999
578,猫,免疫介在性溶血性貧血（IMHA) <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1074?breed=02999
579,猫,異物誤飲 <猫>,口の症状,['よだれを垂らす'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1076?breed=02999
580,猫,異物誤飲 <猫>,便の異常,['下痢をしている' '便が出づらい' '異物が混ざっている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1076?breed=02999
581,猫,異物誤飲 <猫>,吐く,['吐いている' '吐こうとするが、吐けない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1076?breed=02999
582,猫,異物誤飲 <猫>,呼吸の異常,['呼吸が荒い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1076?breed=02999
583,猫,異物誤飲 <猫>,意識・状態の異常,['ぐったりしている' 'ずっと寝ている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1076?breed=02999
584,猫,異物誤飲 <猫>,その他の症状,['お腹が膨れる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1076?breed=02999
585,猫,異物誤飲 <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1076?breed=02999
586,猫,異物誤飲 <猫>,どこかに痛みがある,['腹痛'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1076?breed=02999
587,猫,食道炎 <猫>,口の症状,['よだれを垂らす'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1085?breed=02999
588,猫,食道炎 <猫>,吐く,['吐いている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1085?breed=02999
589,猫,食道炎 <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1085?breed=02999
590,猫,毛球症 <猫>,口の症状,['よだれを垂らす'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1086?breed=02999
591,猫,毛球症 <猫>,便の異常,['便が出づらい' '異物が混ざっている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1086?breed=02999
592,猫,毛球症 <猫>,吐く,['吐いている' '吐こうとするが、吐けない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1086?breed=02999
593,猫,毛球症 <猫>,意識・状態の異常,['ぐったりしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1086?breed=02999
594,猫,毛球症 <猫>,その他の症状,['いきんでいる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1086?breed=02999
595,猫,毛球症 <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1086?breed=02999
596,猫,毛球症 <猫>,どこかに痛みがある,['腹痛'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1086?breed=02999
597,猫,口内炎 <猫>,口の症状,['よだれを垂らす' '口の中がただれている' '口を痛がる' '口臭がする' '歯がぐらついている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1088?breed=02999
598,猫,口内炎 <猫>,鼻の症状,['くしゃみをする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1088?breed=02999
599,猫,口内炎 <猫>,その他の症状,['食欲がない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1088?breed=02999
600,猫,口内炎 <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1088?breed=02999
601,猫,巨大食道症（食道拡張症） <猫>,口の症状,['よだれを垂らす'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1037?breed=02999
602,猫,巨大食道症（食道拡張症） <猫>,吐く,['吐いている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1037?breed=02999
603,猫,巨大食道症（食道拡張症） <猫>,体重の変化,['食べる量が変わらないのに痩せてきている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1037?breed=02999
604,猫,巨大食道症（食道拡張症） <猫>,咳をする,['咳をする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1037?breed=02999
605,猫,巨大食道症（食道拡張症） <猫>,その他の症状,['元気がない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1037?breed=02999
606,猫,巨大食道症（食道拡張症） <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1037?breed=02999
607,猫,アルファ（α）リポ酸中毒 <猫>,口の症状,['よだれを垂らす'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1106?breed=02999
608,猫,アルファ（α）リポ酸中毒 <猫>,吐く,['吐いている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1106?breed=02999
609,猫,アルファ（α）リポ酸中毒 <猫>,意識・状態の異常,['痙攣を起こす' '意識がなくなる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1106?breed=02999
610,猫,アルファ（α）リポ酸中毒 <猫>,歩き方・座り方の異常,['歩き方がおかしい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1106?breed=02999
611,猫,アルファ（α）リポ酸中毒 <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1106?breed=02999
612,猫,歯周病（歯肉炎・歯周炎） <猫>,口の症状,['よだれを垂らす' '口の中がただれている' '口を痛がる' '口臭がする' '歯がぐらついている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1048?breed=02999
613,猫,植物・異物・薬品による中毒 <猫>,口の症状,['よだれを垂らす'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1107?breed=02999
614,猫,植物・異物・薬品による中毒 <猫>,便の異常,['下痢をしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1107?breed=02999
615,猫,植物・異物・薬品による中毒 <猫>,吐く,['吐こうとするが、吐けない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1107?breed=02999
616,猫,植物・異物・薬品による中毒 <猫>,呼吸の異常,['呼吸が荒い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1107?breed=02999
617,猫,尿毒症 <猫>,口の症状,['よだれを垂らす' '口臭がする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1068?breed=02999
618,猫,尿毒症 <猫>,便の異常,['下痢をしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1068?breed=02999
619,猫,尿毒症 <猫>,吐く,['吐いている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1068?breed=02999
620,猫,尿毒症 <猫>,体重の変化,['体重が減る'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1068?breed=02999
621,猫,尿毒症 <猫>,意識・状態の異常,['ぐったりしている' '痙攣を起こす' '意識がなくなる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1068?breed=02999
622,猫,尿毒症 <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1068?breed=02999
623,猫,ウィルス性呼吸器感染症 <猫>,口の症状,['口の中がただれている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1099?breed=02999
624,猫,ウィルス性呼吸器感染症 <猫>,鼻の症状,['くしゃみをする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1099?breed=02999
625,猫,ウィルス性呼吸器感染症 <猫>,呼吸の異常,['呼吸が荒い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1099?breed=02999
626,猫,ウィルス性呼吸器感染症 <猫>,その他の症状,['熱っぽい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1099?breed=02999
627,猫,ウィルス性呼吸器感染症 <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1099?breed=02999
628,猫,乳歯遺存 <猫>,口の症状,['歯がぐらついている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1180?breed=02999
629,猫,鉤虫症（こうちゅうしょう） <猫>,口の症状,['白い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1098?breed=02999
630,猫,鉤虫症（こうちゅうしょう） <猫>,便の異常,['下痢をしている' '血液が混ざっている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1098?breed=02999
631,猫,鉤虫症（こうちゅうしょう） <猫>,その他の症状,['粘膜が白っぽい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1098?breed=02999
632,猫,鼻炎 <猫>,鼻の症状,['鼻水をたらす' 'くしゃみをする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1054?breed=02999
633,猫,副鼻腔炎 <猫>,鼻の症状,['鼻水をたらす' 'くしゃみをする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1055?breed=02999
634,猫,クラミジア症 <猫>,鼻の症状,['鼻水をたらす' 'くしゃみをする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1100?breed=02999
635,猫,クラミジア症 <猫>,目の症状,['目やにが出る' '目を痒がる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1100?breed=02999
636,猫,クラミジア症 <猫>,咳をする,['咳をする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1100?breed=02999
637,猫,クラミジア症 <猫>,呼吸の異常,['呼吸が荒い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1100?breed=02999
638,猫,口蓋裂 <猫>,鼻の症状,['くしゃみをする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1049?breed=02999
639,猫,結膜炎 <猫>,目の症状,['目が赤い' '目やにが出る' '目をしょぼしょぼさせる' '目を痛がる' '目を痒がる' '涙を流す'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1043?breed=02999
640,猫,角膜炎 <猫>,目の症状,['目が赤い' '目やにが出る' '目をしょぼしょぼさせる' '目を痛がる' '目を痒がる' '涙を流す'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1046?breed=02999
641,猫,ブドウ膜炎<猫>,目の症状,['目が赤い' '目やにが出る' '目をしょぼしょぼさせる' '目を痛がる' '目を痒がる' '涙を流す'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1114?breed=02999
642,猫,緑内障 <猫>,目の症状,['目をしょぼしょぼさせる' '目を痛がる' '目を痒がる' '涙を流す' '見えてなさそう' '目が突出してきた'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1044?breed=02999
643,猫,白内障 <猫>,目の症状,['見えてなさそう'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1045?breed=02999
644,猫,網膜萎縮 <猫>,目の症状,['見えてなさそう'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1047?breed=02999
645,猫,核硬化症 <猫>,目の症状,['目が白く濁っている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1113?breed=02999
646,猫,外耳炎 <猫>,耳の症状,['耳が腫れている' '耳が臭う' '耳が赤い' '耳を触るのを嫌がる' '耳を良く振る' '耳を痒がる' '耳垢が出ている' '耳がただれている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1039?breed=02999
647,猫,耳血腫 <猫>,耳の症状,['耳が腫れている' '耳が赤い' '耳を触るのを嫌がる' '耳を良く振る' '耳を痒がる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1040?breed=02999
648,猫,猫のマラセチア皮膚炎・外耳炎,耳の症状,['耳が臭う' '耳を痒がる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1498?breed=02999
649,猫,耳疥癬 <猫>,耳の症状,['耳が臭う' '耳を良く振る' '耳を痒がる' '耳垢が出ている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1041?breed=02999
650,猫,中耳炎・内耳炎 <猫>,耳の症状,['耳を良く振る' '聴こえてなさそう'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1042?breed=02999
651,猫,腸閉塞 <猫>,便の異常,['下痢をしている' '便が出づらい' '血液が混ざっている' '便の色がいつもと異なる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1038?breed=02999
652,猫,腸閉塞 <猫>,吐く,['吐いている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1038?breed=02999
653,猫,腸閉塞 <猫>,意識・状態の異常,['ぐったりしている' 'ずっと寝ている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1038?breed=02999
654,猫,腸閉塞 <猫>,その他の症状,['お腹が膨れる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1038?breed=02999
655,猫,腸閉塞 <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1038?breed=02999
656,猫,子宮蓄膿症 <猫>,便の異常,['下痢をしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1064?breed=02999
657,猫,子宮蓄膿症 <猫>,吐く,['吐いている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1064?breed=02999
658,猫,子宮蓄膿症 <猫>,その他の症状,['お腹が膨れる' '陰部から膿が出ている' '水をたくさん飲む'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1064?breed=02999
659,猫,子宮蓄膿症 <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1064?breed=02999
660,猫,甲状腺機能亢進症 <猫>,便の異常,['下痢をしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1096?breed=02999
661,猫,甲状腺機能亢進症 <猫>,吐く,['吐いている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1096?breed=02999
662,猫,甲状腺機能亢進症 <猫>,尿の異常,['トイレの回数が多い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1096?breed=02999
663,猫,甲状腺機能亢進症 <猫>,体重の変化,['体重が減る'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1096?breed=02999
664,猫,甲状腺機能亢進症 <猫>,呼吸の異常,['呼吸が荒い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1096?breed=02999
665,猫,甲状腺機能亢進症 <猫>,意識・状態の異常,['性格の変化'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1096?breed=02999
666,猫,甲状腺機能亢進症 <猫>,その他の症状,['水をたくさん飲む' 'その他'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1096?breed=02999
667,猫,甲状腺機能亢進症 <猫>,食欲,['異常に食欲がある'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1096?breed=02999
668,猫,猫の条虫症 <猫>,便の異常,['下痢をしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1097?breed=02999
669,猫,猫の条虫症 <猫>,吐く,['吐いている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1097?breed=02999
670,猫,猫の条虫症 <猫>,体重の変化,['食べる量が変わらないのに痩せてきている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1097?breed=02999
671,猫,糖尿病 <猫>,便の異常,['下痢をしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1069?breed=02999
672,猫,糖尿病 <猫>,吐く,['吐いている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1069?breed=02999
673,猫,糖尿病 <猫>,尿の異常,['トイレの回数が多い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1069?breed=02999
674,猫,糖尿病 <猫>,体重の変化,['食べる量が変わらないのに痩せてきている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1069?breed=02999
675,猫,糖尿病 <猫>,意識・状態の異常,['ぐったりしている' '意識がなくなる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1069?breed=02999
676,猫,糖尿病 <猫>,歩き方・座り方の異常,['歩き方がおかしい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1069?breed=02999
677,猫,糖尿病 <猫>,その他の症状,['水をたくさん飲む' 'その他'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1069?breed=02999
678,猫,糖尿病 <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1069?breed=02999
679,猫,コクシジウム症 <猫>,便の異常,['下痢をしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1071?breed=02999
680,猫,コクシジウム症 <猫>,吐く,['吐いている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1071?breed=02999
681,猫,コクシジウム症 <猫>,体重の変化,['食べる量が変わらないのに痩せてきている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1071?breed=02999
682,猫,猫汎白血球減少症〈猫伝染性腸炎） <猫>,便の異常,['下痢をしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1104?breed=02999
683,猫,猫汎白血球減少症〈猫伝染性腸炎） <猫>,吐く,['吐いている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1104?breed=02999
684,猫,猫汎白血球減少症〈猫伝染性腸炎） <猫>,その他の症状,['熱っぽい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1104?breed=02999
685,猫,猫汎白血球減少症〈猫伝染性腸炎） <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1104?breed=02999
686,猫,回虫（トキソカラ）症 <猫>,便の異常,['下痢をしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1072?breed=02999
687,猫,回虫（トキソカラ）症 <猫>,吐く,['吐いている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1072?breed=02999
688,猫,回虫（トキソカラ）症 <猫>,体重の変化,['食べる量が変わらないのに痩せてきている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1072?breed=02999
689,猫,回虫（トキソカラ）症 <猫>,その他の症状,['お腹が膨れる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1072?breed=02999
690,猫,回虫（トキソカラ）症 <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1072?breed=02999
691,猫,ジアルジア症 <猫>,便の異常,['下痢をしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1073?breed=02999
692,猫,ジアルジア症 <猫>,体重の変化,['食べる量が変わらないのに痩せてきている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1073?breed=02999
693,猫,膵炎<猫>,便の異常,['下痢をしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1115?breed=02999
694,猫,膵炎<猫>,吐く,['吐いている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1115?breed=02999
695,猫,膵炎<猫>,その他の症状,['食欲がない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1115?breed=02999
696,猫,膵炎<猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1115?breed=02999
697,猫,猫の多発性嚢胞腎（たはつせいのうほうじん）,便の異常,['下痢をしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1188?breed=02999
698,猫,リンパ腫 <猫>,便の異常,['下痢をしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1081?breed=02999
699,猫,リンパ腫 <猫>,吐く,['吐いている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1081?breed=02999
700,猫,リンパ腫 <猫>,体重の変化,['体重が減る'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1081?breed=02999
701,猫,リンパ腫 <猫>,呼吸の異常,['呼吸が荒い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1081?breed=02999
702,猫,リンパ腫 <猫>,意識・状態の異常,['ぐったりしている' 'ずっと寝ている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1081?breed=02999
703,猫,リンパ腫 <猫>,その他の症状,['粘膜が白っぽい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1081?breed=02999
704,猫,リンパ腫 <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1081?breed=02999
705,猫,巨大結腸症 <猫>,便の異常,['便が出づらい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1084?breed=02999
706,猫,巨大結腸症 <猫>,吐く,['吐いている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1084?breed=02999
707,猫,巨大結腸症 <猫>,意識・状態の異常,['ぐったりしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1084?breed=02999
708,猫,巨大結腸症 <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1084?breed=02999
709,猫,巨大結腸症 <猫>,どこかに痛みがある,['腹痛'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1084?breed=02999
710,猫,人獣共通感染症（ズーノーシス）/条虫症 <猫>,便の異常,['異物が混ざっている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1191?breed=02999
711,猫,貧血 <猫>,吐く,['吐いている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1077?breed=02999
712,猫,貧血 <猫>,体重の変化,['体重が減る'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1077?breed=02999
713,猫,貧血 <猫>,意識・状態の異常,['ぐったりしている' '疲れやすい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1077?breed=02999
714,猫,貧血 <猫>,その他の症状,['粘膜が白っぽい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1077?breed=02999
715,猫,貧血 <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1077?breed=02999
716,猫,腎不全 <猫>,吐く,['吐いている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1066?breed=02999
717,猫,腎不全 <猫>,尿の異常,['トイレの回数が多い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1066?breed=02999
718,猫,腎不全 <猫>,その他の症状,['水をたくさん飲む'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1066?breed=02999
719,猫,腎不全 <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1066?breed=02999
720,猫,下部尿路症候群 <猫>,吐く,['吐いている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1094?breed=02999
